Date,Description,Card Member,Account #,Amount,Extended Details,Appears On Your Statement As,Address,City/State,Zip Code,Country,Reference,Category
07/12/2026,DELOITTE ADVISORY NEW YORK NY,ALEXANDER WRIGHT,-10041,622.32,'368526815527355392' DELOITTE ADVISORY NEW YORK NY,DELOITTE ADVISORY NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,368526815527355392,Business & Services
07/12/2026,STAPLES SOHO NEW YORK NY,MARCUS CHEN,-49920,-133.84,'345322023273340804' STAPLES SOHO NEW YORK NY,STAPLES SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,345322023273340804,Business & Services
07/13/2026,APPLE STORE 5TH AVE NY,DAVID ROSS,-77290,773.63,'311087861496070036' APPLE STORE 5TH AVE NY,APPLE STORE 5TH AVE NY,NEW YORK,NEW YORK,10012,UNITED STATES,311087861496070036,Shopping
07/13/2026,MTA*NYCT PAYGO NEW YORK NY,DAVID ROSS,-77290,11.06,'355318067800719155' MTA*NYCT PAYGO NEW YORK NY,MTA*NYCT PAYGO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,355318067800719155,Travel & Transportation
07/13/2026,LEGALZOOM.COM GLENDALE CA,ALEXANDER WRIGHT,-10041,392.58,'314078005378747567' LEGALZOOM.COM GLENDALE CA,LEGALZOOM.COM GLENDALE CA,NEW YORK,NEW YORK,10012,UNITED STATES,314078005378747567,Business & Services
07/13/2026,LYFT *RIDE SAN FRANCISCO CA,MARCUS CHEN,-49920,23.36,'364931126570523561' LYFT *RIDE SAN FRANCISCO CA,LYFT *RIDE SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,364931126570523561,Travel & Transportation
07/13/2026,AMAZON WEB SERVICES AWS.AMAZON.COM WA,SOPHIA MARTINEZ,-33118,483.05,'354774253339396940' AMAZON WEB SERVICES AWS.AMAZON.COM WA,AMAZON WEB SERVICES AWS.AMAZON.COM WA,NEW YORK,NEW YORK,10012,UNITED STATES,354774253339396940,Entertainment & Tech
07/13/2026,ALO YOGA SOHO NEW YORK NY,ELENA VANCE,-82014,189.67,'391354748026685593' ALO YOGA SOHO NEW YORK NY,ALO YOGA SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,391354748026685593,Shopping
07/14/2026,ALO YOGA SOHO NEW YORK NY,ALEXANDER WRIGHT,-10041,365.17,'351869578914575801' ALO YOGA SOHO NEW YORK NY,ALO YOGA SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,351869578914575801,Shopping
07/14/2026,BONDST RESTAURANT NEW YORK NY,ALEXANDER WRIGHT,-10041,276.7,'373850509043396815' BONDST RESTAURANT NEW YORK NY,BONDST RESTAURANT NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,373850509043396815,Food & Dining
07/14/2026,UNITED AIRLINES CHICAGO IL,ALEXANDER WRIGHT,-10041,297.28,'355887804155000035' UNITED AIRLINES CHICAGO IL,UNITED AIRLINES CHICAGO IL,NEW YORK,NEW YORK,10012,UNITED STATES,355887804155000035,Travel & Transportation
07/14/2026,TACOMBI FLATIRON NEW YORK NY,DAVID ROSS,-77290,76.12,'320008960574912380' TACOMBI FLATIRON NEW YORK NY,TACOMBI FLATIRON NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,320008960574912380,Food & Dining
07/14/2026,SKIMS NEW YORK NY,ELENA VANCE,-82014,209.98,'343198851591265511' SKIMS NEW YORK NY,SKIMS NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,343198851591265511,Shopping
07/14/2026,SHAKE SHACK MADISON SQ NY,MARCUS CHEN,-49920,40.78,'365984816063935168' SHAKE SHACK MADISON SQ NY,SHAKE SHACK MADISON SQ NY,NEW YORK,NEW YORK,10012,UNITED STATES,365984816063935168,Food & Dining
07/14/2026,JETBLUE AIRWAYS LONG ISLAND NY,SOPHIA MARTINEZ,-33118,309.16,'347491969650853726' JETBLUE AIRWAYS LONG ISLAND NY,JETBLUE AIRWAYS LONG ISLAND NY,NEW YORK,NEW YORK,10012,UNITED STATES,347491969650853726,Travel & Transportation
07/15/2026,JETBLUE AIRWAYS LONG ISLAND NY,MARCUS CHEN,-49920,502.07,'369032576419561675' JETBLUE AIRWAYS LONG ISLAND NY,JETBLUE AIRWAYS LONG ISLAND NY,NEW YORK,NEW YORK,10012,UNITED STATES,369032576419561675,Travel & Transportation
07/15/2026,EATALY FLATIRON NEW YORK NY,MARCUS CHEN,-49920,169.67,'346965154890351822' EATALY FLATIRON NEW YORK NY,EATALY FLATIRON NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,346965154890351822,Food & Dining
07/15/2026,FOUR SEASONS HOTEL NEW YORK NY,SOPHIA MARTINEZ,-33118,1149.05,'385348908064446599' FOUR SEASONS HOTEL NEW YORK NY,FOUR SEASONS HOTEL NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,385348908064446599,Travel & Transportation
07/15/2026,EDIKTED ONLINE NY,DAVID ROSS,-77290,182.59,'363188015025718374' EDIKTED ONLINE NY,EDIKTED ONLINE NY,NEW YORK,NEW YORK,10012,UNITED STATES,363188015025718374,Shopping
07/15/2026,ANTHROPIC *CLAUDE SAN FRANCISCO CA,ALEXANDER WRIGHT,-10041,38.09,'334878923905331389' ANTHROPIC *CLAUDE SAN FRANCISCO CA,ANTHROPIC *CLAUDE SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,334878923905331389,Entertainment & Tech
07/15/2026,UBER *TRIP SAN FRANCISCO CA,SOPHIA MARTINEZ,-33118,48.25,'369065000833134954' UBER *TRIP SAN FRANCISCO CA,UBER *TRIP SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,369065000833134954,Travel & Transportation
07/16/2026,BLOOMINGDALES SOHO NEW YORK NY,DAVID ROSS,-77290,472.59,'377376308932424132' BLOOMINGDALES SOHO NEW YORK NY,BLOOMINGDALES SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,377376308932424132,Shopping
07/16/2026,SWEETGREEN SOHO NEW YORK NY,ALEXANDER WRIGHT,-10041,21.99,'306383827271841163' SWEETGREEN SOHO NEW YORK NY,SWEETGREEN SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,306383827271841163,Food & Dining
07/16/2026,UNITED AIRLINES CHICAGO IL,SOPHIA MARTINEZ,-33118,352.51,'337288129098303363' UNITED AIRLINES CHICAGO IL,UNITED AIRLINES CHICAGO IL,NEW YORK,NEW YORK,10012,UNITED STATES,337288129098303363,Travel & Transportation
07/16/2026,SHAKE SHACK MADISON SQ NY,DAVID ROSS,-77290,33.09,'384824752316176676' SHAKE SHACK MADISON SQ NY,SHAKE SHACK MADISON SQ NY,NEW YORK,NEW YORK,10012,UNITED STATES,384824752316176676,Food & Dining
07/16/2026,NETFLIX.COM LOS GATOS CA,ALEXANDER WRIGHT,-10041,22.99,'316727351798436995' NETFLIX.COM LOS GATOS CA,NETFLIX.COM LOS GATOS CA,NEW YORK,NEW YORK,10012,UNITED STATES,316727351798436995,Entertainment & Tech
07/16/2026,TRADER JOE'S #544 CHELSEA NY,MARCUS CHEN,-49920,106.47,'375100562075763136' TRADER JOE'S #544 CHELSEA NY,TRADER JOE'S #544 CHELSEA NY,NEW YORK,NEW YORK,10012,UNITED STATES,375100562075763136,Food & Dining
07/16/2026,FIGMA INC SAN FRANCISCO CA,SOPHIA MARTINEZ,-33118,-19.03,'316585534662352048' FIGMA INC SAN FRANCISCO CA,FIGMA INC SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,316585534662352048,Entertainment & Tech
07/16/2026,SISU CLINIC SOHO NEW YORK NY,MARCUS CHEN,-49920,461.08,'335151561719068698' SISU CLINIC SOHO NEW YORK NY,SISU CLINIC SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,335151561719068698,Shopping
07/17/2026,ANTHROPIC *CLAUDE SAN FRANCISCO CA,DAVID ROSS,-77290,50.14,'390758025118298176' ANTHROPIC *CLAUDE SAN FRANCISCO CA,ANTHROPIC *CLAUDE SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,390758025118298176,Entertainment & Tech
07/17/2026,UBER *TRIP SAN FRANCISCO CA,SOPHIA MARTINEZ,-33118,63.82,'328437450411125628' UBER *TRIP SAN FRANCISCO CA,UBER *TRIP SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,328437450411125628,Travel & Transportation
07/17/2026,MAMAN SOHO NEW YORK NY,ALEXANDER WRIGHT,-10041,23.46,'309016389608615706' MAMAN SOHO NEW YORK NY,MAMAN SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,309016389608615706,Food & Dining
07/17/2026,LE BERNARDIN NEW YORK NY,DAVID ROSS,-77290,439.95,'316422642645075526' LE BERNARDIN NEW YORK NY,LE BERNARDIN NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,316422642645075526,Food & Dining
07/17/2026,JETBLUE AIRWAYS LONG ISLAND NY,DAVID ROSS,-77290,312.14,'384596293183062930' JETBLUE AIRWAYS LONG ISLAND NY,JETBLUE AIRWAYS LONG ISLAND NY,NEW YORK,NEW YORK,10012,UNITED STATES,384596293183062930,Travel & Transportation
07/17/2026,LE BERNARDIN NEW YORK NY,SOPHIA MARTINEZ,-33118,712.59,'312214047710987827' LE BERNARDIN NEW YORK NY,LE BERNARDIN NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,312214047710987827,Food & Dining
07/17/2026,WHOLE FOODS MARKET UNION SQ NY,ELENA VANCE,-82014,100.69,'320371913331510968' WHOLE FOODS MARKET UNION SQ NY,WHOLE FOODS MARKET UNION SQ NY,NEW YORK,NEW YORK,10012,UNITED STATES,320371913331510968,Food & Dining
07/18/2026,LYFT *RIDE SAN FRANCISCO CA,DAVID ROSS,-77290,30.54,'377444516548721739' LYFT *RIDE SAN FRANCISCO CA,LYFT *RIDE SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,377444516548721739,Travel & Transportation
07/18/2026,FEDEX OFFICE NEW YORK NY,ELENA VANCE,-82014,86.41,'326963745157314902' FEDEX OFFICE NEW YORK NY,FEDEX OFFICE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,326963745157314902,Business & Services
07/18/2026,FOUR SEASONS HOTEL NEW YORK NY,ALEXANDER WRIGHT,-10041,813.46,'372841294837438419' FOUR SEASONS HOTEL NEW YORK NY,FOUR SEASONS HOTEL NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,372841294837438419,Travel & Transportation
07/18/2026,ANTHROPIC *CLAUDE SAN FRANCISCO CA,SOPHIA MARTINEZ,-33118,83.53,'381482410497795829' ANTHROPIC *CLAUDE SAN FRANCISCO CA,ANTHROPIC *CLAUDE SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,381482410497795829,Entertainment & Tech
07/18/2026,BLOOMINGDALES SOHO NEW YORK NY,MARCUS CHEN,-49920,300.94,'324241466673351714' BLOOMINGDALES SOHO NEW YORK NY,BLOOMINGDALES SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,324241466673351714,Shopping
07/18/2026,STAPLES SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,60.28,'338606860218836388' STAPLES SOHO NEW YORK NY,STAPLES SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,338606860218836388,Business & Services
07/19/2026,TORY BURCH SOHO NY,DAVID ROSS,-77290,452.15,'361271251781546299' TORY BURCH SOHO NY,TORY BURCH SOHO NY,NEW YORK,NEW YORK,10012,UNITED STATES,361271251781546299,Shopping
07/19/2026,WHOLE FOODS MARKET UNION SQ NY,ELENA VANCE,-82014,152.7,'312535574230802431' WHOLE FOODS MARKET UNION SQ NY,WHOLE FOODS MARKET UNION SQ NY,NEW YORK,NEW YORK,10012,UNITED STATES,312535574230802431,Food & Dining
07/19/2026,BLUESTONE LANE NEW YORK NY,ELENA VANCE,-82014,34.39,'391191860646256139' BLUESTONE LANE NEW YORK NY,BLUESTONE LANE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,391191860646256139,Food & Dining
07/19/2026,BLUE BOTTLE COFFEE NEW YORK NY,ELENA VANCE,-82014,18.26,'340508621993512418' BLUE BOTTLE COFFEE NEW YORK NY,BLUE BOTTLE COFFEE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,340508621993512418,Food & Dining
07/19/2026,EATALY FLATIRON NEW YORK NY,MARCUS CHEN,-49920,99.11,'374135013274615288' EATALY FLATIRON NEW YORK NY,EATALY FLATIRON NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,374135013274615288,Food & Dining
07/19/2026,TARGET T-3281 KIPS BAY NEW YORK NY,ALEXANDER WRIGHT,-10041,225.38,'339966534672815053' TARGET T-3281 KIPS BAY NEW YORK NY,TARGET T-3281 KIPS BAY NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,339966534672815053,Shopping
07/19/2026,TACOMBI FLATIRON NEW YORK NY,ELENA VANCE,-82014,77.68,'335676398510629424' TACOMBI FLATIRON NEW YORK NY,TACOMBI FLATIRON NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,335676398510629424,Food & Dining
07/20/2026,CAVIAR*DELIVERY SAN FRANCISCO CA,ELENA VANCE,-82014,76.89,'391315381608974544' CAVIAR*DELIVERY SAN FRANCISCO CA,CAVIAR*DELIVERY SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,391315381608974544,Food & Dining
07/20/2026,LEGALZOOM.COM GLENDALE CA,SOPHIA MARTINEZ,-33118,218.56,'365528549548454600' LEGALZOOM.COM GLENDALE CA,LEGALZOOM.COM GLENDALE CA,NEW YORK,NEW YORK,10012,UNITED STATES,365528549548454600,Business & Services
07/20/2026,BALA BANGLES SOHO NY,ALEXANDER WRIGHT,-10041,108.96,'351625338094061508' BALA BANGLES SOHO NY,BALA BANGLES SOHO NY,NEW YORK,NEW YORK,10012,UNITED STATES,351625338094061508,Shopping
07/20/2026,BLANK STREET COFFEE NY,SOPHIA MARTINEZ,-33118,15.9,'338700238737089415' BLANK STREET COFFEE NY,BLANK STREET COFFEE NY,NEW YORK,NEW YORK,10012,UNITED STATES,338700238737089415,Food & Dining
07/20/2026,APPLE STORE 5TH AVE NY,DAVID ROSS,-77290,795.7,'349538100343227581' APPLE STORE 5TH AVE NY,APPLE STORE 5TH AVE NY,NEW YORK,NEW YORK,10012,UNITED STATES,349538100343227581,Shopping
07/20/2026,GLOSSIER SOHO NEW YORK NY,ALEXANDER WRIGHT,-10041,67.04,'363596006632168347' GLOSSIER SOHO NEW YORK NY,GLOSSIER SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,363596006632168347,Shopping
07/20/2026,MAMAN SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,43.99,'322911066250350294' MAMAN SOHO NEW YORK NY,MAMAN SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,322911066250350294,Food & Dining
07/20/2026,MARRIOTT HOTELS NEW YORK NY,ALEXANDER WRIGHT,-10041,276.27,'323854680645766038' MARRIOTT HOTELS NEW YORK NY,MARRIOTT HOTELS NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,323854680645766038,Travel & Transportation
07/21/2026,ALO YOGA SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,120.28,'311232153275728191' ALO YOGA SOHO NEW YORK NY,ALO YOGA SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,311232153275728191,Shopping
07/21/2026,ARITZIA SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,346.94,'317379395399192245' ARITZIA SOHO NEW YORK NY,ARITZIA SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,317379395399192245,Shopping
07/21/2026,NETFLIX.COM LOS GATOS CA,ELENA VANCE,-82014,22.99,'314761312136671229' NETFLIX.COM LOS GATOS CA,NETFLIX.COM LOS GATOS CA,NEW YORK,NEW YORK,10012,UNITED STATES,314761312136671229,Entertainment & Tech
07/21/2026,TARGET T-3281 KIPS BAY NEW YORK NY,MARCUS CHEN,-49920,199.22,'392460866814205696' TARGET T-3281 KIPS BAY NEW YORK NY,TARGET T-3281 KIPS BAY NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,392460866814205696,Shopping
07/21/2026,ZARA 5TH AVE NEW YORK NY,DAVID ROSS,-77290,240.0,'350611484189416205' ZARA 5TH AVE NEW YORK NY,ZARA 5TH AVE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,350611484189416205,Shopping
07/21/2026,ANTHROPIC *CLAUDE SAN FRANCISCO CA,ELENA VANCE,-82014,131.8,'320178018781107452' ANTHROPIC *CLAUDE SAN FRANCISCO CA,ANTHROPIC *CLAUDE SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,320178018781107452,Entertainment & Tech
07/22/2026,OPENAI *CHATGPT SAN FRANCISCO CA,MARCUS CHEN,-49920,162.39,'339915245269872029' OPENAI *CHATGPT SAN FRANCISCO CA,OPENAI *CHATGPT SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,339915245269872029,Entertainment & Tech
07/22/2026,EATALY FLATIRON NEW YORK NY,DAVID ROSS,-77290,59.43,'394886216437699768' EATALY FLATIRON NEW YORK NY,EATALY FLATIRON NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,394886216437699768,Food & Dining
07/22/2026,DELOITTE ADVISORY NEW YORK NY,DAVID ROSS,-77290,1010.88,'393122876590826698' DELOITTE ADVISORY NEW YORK NY,DELOITTE ADVISORY NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,393122876590826698,Business & Services
07/22/2026,EQUINOX FITNESS SOHO NY,ELENA VANCE,-82014,310.0,'391957356487025710' EQUINOX FITNESS SOHO NY,EQUINOX FITNESS SOHO NY,NEW YORK,NEW YORK,10012,UNITED STATES,391957356487025710,Entertainment & Tech
07/22/2026,MARRIOTT HOTELS NEW YORK NY,ALEXANDER WRIGHT,-10041,298.07,'360652826220650641' MARRIOTT HOTELS NEW YORK NY,MARRIOTT HOTELS NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,360652826220650641,Travel & Transportation
07/22/2026,ALO YOGA SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,272.71,'337784880356521805' ALO YOGA SOHO NEW YORK NY,ALO YOGA SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,337784880356521805,Shopping
07/22/2026,MCKINSEY & COMPANY NEW YORK NY,SOPHIA MARTINEZ,-33118,1128.57,'361043624638005315' MCKINSEY & COMPANY NEW YORK NY,MCKINSEY & COMPANY NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,361043624638005315,Business & Services
07/22/2026,STAPLES SOHO NEW YORK NY,DAVID ROSS,-77290,65.61,'344662287233359414' STAPLES SOHO NEW YORK NY,STAPLES SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,344662287233359414,Business & Services
07/23/2026,UNITED AIRLINES CHICAGO IL,DAVID ROSS,-77290,636.0,'398150468044972587' UNITED AIRLINES CHICAGO IL,UNITED AIRLINES CHICAGO IL,NEW YORK,NEW YORK,10012,UNITED STATES,398150468044972587,Travel & Transportation
07/23/2026,LOS TACOS NO. 1 CHELSEA NY,SOPHIA MARTINEZ,-33118,32.51,'362615687934535564' LOS TACOS NO. 1 CHELSEA NY,LOS TACOS NO. 1 CHELSEA NY,NEW YORK,NEW YORK,10012,UNITED STATES,362615687934535564,Food & Dining
07/23/2026,EATALY FLATIRON NEW YORK NY,ALEXANDER WRIGHT,-10041,177.38,'325313243343603272' EATALY FLATIRON NEW YORK NY,EATALY FLATIRON NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,325313243343603272,Food & Dining
07/23/2026,BONDST RESTAURANT NEW YORK NY,ALEXANDER WRIGHT,-10041,407.78,'374539666474511845' BONDST RESTAURANT NEW YORK NY,BONDST RESTAURANT NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,374539666474511845,Food & Dining
07/23/2026,THE RITZ-CARLTON NOMAD NY,ELENA VANCE,-82014,929.85,'338733045323994142' THE RITZ-CARLTON NOMAD NY,THE RITZ-CARLTON NOMAD NY,NEW YORK,NEW YORK,10012,UNITED STATES,338733045323994142,Travel & Transportation
07/23/2026,UNITED AIRLINES CHICAGO IL,ALEXANDER WRIGHT,-10041,450.47,'337895037892815400' UNITED AIRLINES CHICAGO IL,UNITED AIRLINES CHICAGO IL,NEW YORK,NEW YORK,10012,UNITED STATES,337895037892815400,Travel & Transportation
07/24/2026,SLACK TECHNOLOGIES SAN FRANCISCO CA,SOPHIA MARTINEZ,-33118,31.21,'324050144255111947' SLACK TECHNOLOGIES SAN FRANCISCO CA,SLACK TECHNOLOGIES SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,324050144255111947,Entertainment & Tech
07/24/2026,SISU CLINIC SOHO NEW YORK NY,ALEXANDER WRIGHT,-10041,410.01,'306346527155442803' SISU CLINIC SOHO NEW YORK NY,SISU CLINIC SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,306346527155442803,Shopping
07/24/2026,UBER *TRIP SAN FRANCISCO CA,MARCUS CHEN,-49920,33.66,'379676209042921045' UBER *TRIP SAN FRANCISCO CA,UBER *TRIP SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,379676209042921045,Travel & Transportation
07/24/2026,SWEETGREEN SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,23.96,'339092389975377124' SWEETGREEN SOHO NEW YORK NY,SWEETGREEN SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,339092389975377124,Food & Dining
07/24/2026,LEGALZOOM.COM GLENDALE CA,ALEXANDER WRIGHT,-10041,374.49,'332164353720025848' LEGALZOOM.COM GLENDALE CA,LEGALZOOM.COM GLENDALE CA,NEW YORK,NEW YORK,10012,UNITED STATES,332164353720025848,Business & Services
07/25/2026,FIGMA INC SAN FRANCISCO CA,ALEXANDER WRIGHT,-10041,61.41,'347169032986158002' FIGMA INC SAN FRANCISCO CA,FIGMA INC SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,347169032986158002,Entertainment & Tech
07/25/2026,BLUESTONE LANE NEW YORK NY,MARCUS CHEN,-49920,26.66,'334960040031578725' BLUESTONE LANE NEW YORK NY,BLUESTONE LANE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,334960040031578725,Food & Dining
07/25/2026,MAMAN SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,-19.12,'359092431805717202' MAMAN SOHO NEW YORK NY,MAMAN SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,359092431805717202,Food & Dining
07/25/2026,FOUR SEASONS HOTEL NEW YORK NY,DAVID ROSS,-77290,1163.24,'354226919872598177' FOUR SEASONS HOTEL NEW YORK NY,FOUR SEASONS HOTEL NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,354226919872598177,Travel & Transportation
07/25/2026,MAMAN SOHO NEW YORK NY,ALEXANDER WRIGHT,-10041,28.27,'308631793176557931' MAMAN SOHO NEW YORK NY,MAMAN SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,308631793176557931,Food & Dining
07/25/2026,ALO YOGA SOHO NEW YORK NY,MARCUS CHEN,-49920,359.53,'359527759328637101' ALO YOGA SOHO NEW YORK NY,ALO YOGA SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,359527759328637101,Shopping
07/25/2026,SISU CLINIC SOHO NEW YORK NY,ALEXANDER WRIGHT,-10041,382.05,'310784209307448534' SISU CLINIC SOHO NEW YORK NY,SISU CLINIC SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,310784209307448534,Shopping
07/25/2026,SWEETGREEN SOHO NEW YORK NY,ELENA VANCE,-82014,24.26,'356630448612332763' SWEETGREEN SOHO NEW YORK NY,SWEETGREEN SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,356630448612332763,Food & Dining
07/26/2026,GRUBHUB*MAMAN RESTAURANT NY,SOPHIA MARTINEZ,-33118,32.26,'319615782231406982' GRUBHUB*MAMAN RESTAURANT NY,GRUBHUB*MAMAN RESTAURANT NY,NEW YORK,NEW YORK,10012,UNITED STATES,319615782231406982,Food & Dining
07/26/2026,SISU CLINIC SOHO NEW YORK NY,ELENA VANCE,-82014,331.38,'358584630871489625' SISU CLINIC SOHO NEW YORK NY,SISU CLINIC SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,358584630871489625,Shopping
07/26/2026,FIGMA INC SAN FRANCISCO CA,ELENA VANCE,-82014,42.8,'317281367217554890' FIGMA INC SAN FRANCISCO CA,FIGMA INC SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,317281367217554890,Entertainment & Tech
07/26/2026,SAKS FIFTH AVENUE NEW YORK NY,MARCUS CHEN,-49920,759.76,'321375710042671385' SAKS FIFTH AVENUE NEW YORK NY,SAKS FIFTH AVENUE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,321375710042671385,Shopping
07/26/2026,MTA*NYCT PAYGO NEW YORK NY,MARCUS CHEN,-49920,3.35,'337493983445832506' MTA*NYCT PAYGO NEW YORK NY,MTA*NYCT PAYGO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,337493983445832506,Travel & Transportation
07/26/2026,SLACK TECHNOLOGIES SAN FRANCISCO CA,SOPHIA MARTINEZ,-33118,48.66,'313651348465014686' SLACK TECHNOLOGIES SAN FRANCISCO CA,SLACK TECHNOLOGIES SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,313651348465014686,Entertainment & Tech
07/26/2026,SEPHORA #412 SOHO NEW YORK NY,ELENA VANCE,-82014,100.73,'318838049637523481' SEPHORA #412 SOHO NEW YORK NY,SEPHORA #412 SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,318838049637523481,Shopping
07/27/2026,DOORDASH*DELIVERY SAN FRANCISCO CA,DAVID ROSS,-77290,33.44,'328498826272783685' DOORDASH*DELIVERY SAN FRANCISCO CA,DOORDASH*DELIVERY SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,328498826272783685,Food & Dining
07/27/2026,VUORI SOHO NEW YORK NY,ELENA VANCE,-82014,115.22,'366436370657791548' VUORI SOHO NEW YORK NY,VUORI SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,366436370657791548,Shopping
07/27/2026,LYFT *RIDE SAN FRANCISCO CA,SOPHIA MARTINEZ,-33118,23.36,'361488764788607666' LYFT *RIDE SAN FRANCISCO CA,LYFT *RIDE SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,361488764788607666,Travel & Transportation
07/27/2026,UBER *EATS PENDING SAN FRANCISCO CA,ELENA VANCE,-82014,53.1,'304993510005323079' UBER *EATS PENDING SAN FRANCISCO CA,UBER *EATS PENDING SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,304993510005323079,Food & Dining
07/27/2026,EQUINOX FITNESS SOHO NY,MARCUS CHEN,-49920,310.0,'308788011951179111' EQUINOX FITNESS SOHO NY,EQUINOX FITNESS SOHO NY,NEW YORK,NEW YORK,10012,UNITED STATES,308788011951179111,Entertainment & Tech
